ticker,fiscal_period,fiscal_date,report_date,revenue,eps,net_income,equity,total_debt,free_cash_flow,roe,roic,debt_to_equity,gross_margin,operating_margin
NVDA,Q1,2021-03-31,2021-05-15,12.958,6.3513,2.7393,97.5344,59.1415,2.5509,0.1123,0.0955,0.6239,0.528,0.3702
NVDA,Q2,2021-06-30,2021-08-14,13.5816,7.0497,2.8711,100.4047,60.85,2.6544,0.1144,0.0972,0.6239,0.528,0.3702
NVDA,Q3,2021-09-30,2021-11-14,13.7569,7.181,2.9082,103.3121,62.6408,2.2781,0.1126,0.0957,0.6239,0.528,0.3702
NVDA,Q4,2021-12-31,2022-03-31,13.1997,6.8067,2.7904,106.1017,64.4546,2.2537,0.1052,0.0894,0.6239,0.528,0.3702
NVDA,Q1,2022-03-31,2022-05-15,13.7798,7.2914,2.913,109.0139,66.195,2.3265,0.1069,0.0909,0.6239,0.528,0.3702
NVDA,Q2,2022-06-30,2022-08-14,13.446,5.5189,2.8425,111.8557,68.0118,2.3301,0.1016,0.0864,0.6239,0.528,0.3702
NVDA,Q3,2022-09-30,2022-11-14,13.8368,7.216,2.9251,114.7799,69.7848,2.614,0.1019,0.0866,0.6239,0.528,0.3702
NVDA,Q4,2022-12-31,2023-03-31,14.0227,7.9498,2.9644,117.7434,71.6092,2.7263,0.1007,0.0856,0.6239,0.528,0.3702
NVDA,Q1,2023-03-31,2023-05-15,13.7565,9.3895,2.9081,120.6504,73.458,2.2692,0.0964,0.082,0.6239,0.528,0.3702
NVDA,Q2,2023-06-30,2023-08-14,13.9381,9.7389,2.9465,123.5958,75.2717,2.6385,0.0954,0.0811,0.6239,0.528,0.3702
NVDA,Q3,2023-09-30,2023-11-14,14.2649,9.1277,3.0156,126.6103,77.1092,2.554,0.0953,0.081,0.6239,0.528,0.3702
NVDA,Q4,2023-12-31,2024-03-30,14.6666,9.8605,3.1005,129.7096,78.9899,2.4583,0.0956,0.0813,0.6239,0.528,0.3702
NVDA,Q1,2024-03-31,2024-05-15,14.358,8.6395,3.0353,132.7439,80.9235,2.6208,0.0915,0.0777,0.6239,0.528,0.3702
NVDA,Q2,2024-06-30,2024-08-14,14.1663,8.6811,2.9948,135.7376,82.8166,2.4589,0.0883,0.075,0.6239,0.528,0.3702
NVDA,Q3,2024-09-30,2024-11-14,15.2454,9.2035,3.2229,138.9594,84.6843,2.7643,0.0928,0.0789,0.6239,0.528,0.3702
NVDA,Q4,2024-12-31,2025-03-31,15.2973,8.7735,3.2339,142.1922,86.6943,2.6923,0.091,0.0773,0.6239,0.528,0.3702
NVDA,Q1,2025-03-31,2025-05-15,15.3746,8.1725,3.2502,145.4414,88.7112,2.7782,0.0894,0.076,0.6239,0.528,0.3702
NVDA,Q2,2025-06-30,2025-08-14,14.5253,8.395,3.0706,148.5111,90.7383,2.4757,0.0827,0.0703,0.6239,0.528,0.3702
NVDA,Q3,2025-09-30,2025-11-14,15.1398,7.2327,3.2005,151.7108,92.6534,2.7368,0.0844,0.0717,0.6239,0.528,0.3702
NVDA,Q4,2025-12-31,2026-03-31,15.2941,6.9763,3.2332,154.9431,94.6497,2.7762,0.0835,0.0709,0.6239,0.528,0.3702
NVDA,Q1,2026-03-31,2026-05-15,15.8821,7.1684,3.3575,158.2997,96.6663,2.8355,0.0848,0.0721,0.6239,0.528,0.3702
AMD,Q3,2009-09-30,2009-11-14,40.5193,0.4597,5.1668,85.8301,19.0023,4.7582,0.2408,0.2047,0.2356,0.6146,0.2331
AMD,Q4,2009-12-31,2010-03-31,40.5822,0.4491,5.1748,91.0042,20.2193,4.7651,0.2275,0.1933,0.2356,0.6146,0.2331
AMD,Q1,2010-03-31,2010-05-15,42.6218,0.5473,5.4349,96.4382,21.4382,5.0122,0.2254,0.1916,0.2356,0.6146,0.2331
AMD,Q2,2010-06-30,2010-08-14,44.307,0.5711,5.6498,102.087,22.7183,5.0044,0.2214,0.1882,0.2356,0.6146,0.2331
AMD,Q3,2010-09-30,2010-11-14,46.6586,0.5183,5.9496,108.0358,24.049,4.734,0.2203,0.1872,0.2356,0.6146,0.2331
AMD,Q4,2010-12-31,2011-03-31,47.3839,0.5797,6.0421,114.077,25.4504,5.2905,0.2119,0.1801,0.2356,0.6146,0.2331
AMD,Q1,2011-03-31,2011-05-15,48.422,0.5758,6.1745,120.2505,26.8735,4.8288,0.2054,0.1746,0.2356,0.6146,0.2331
AMD,Q2,2011-06-30,2011-08-14,48.6328,0.5278,6.2014,126.451,28.3278,5.8314,0.1962,0.1667,0.2356,0.6146,0.2331
AMD,Q3,2011-09-30,2011-11-14,49.0915,0.5805,6.2599,132.71,29.7885,4.922,0.1887,0.1604,0.2356,0.6146,0.2331
AMD,Q4,2011-12-31,2012-03-30,47.5251,0.6298,6.0601,138.7691,31.2629,5.5474,0.1747,0.1485,0.2356,0.6146,0.2331
AMD,Q1,2012-03-31,2012-05-15,51.4879,0.6206,6.5655,145.3335,32.6903,6.1662,0.1807,0.1536,0.2356,0.6146,0.2331
AMD,Q2,2012-06-30,2012-08-14,51.9068,0.5936,6.6189,151.9514,34.2367,5.6966,0.1742,0.1481,0.2356,0.6146,0.2331
AMD,Q3,2012-09-30,2012-11-14,51.8735,0.5729,6.6146,158.565,35.7957,5.6192,0.1669,0.1418,0.2356,0.6146,0.2331
AMD,Q4,2012-12-31,2013-03-31,51.3993,0.509,6.5542,165.1184,37.3537,5.4962,0.1588,0.135,0.2356,0.6146,0.2331
AMD,Q1,2013-03-31,2013-05-15,53.1382,0.6146,6.7759,171.8932,38.8975,6.1185,0.1577,0.134,0.2356,0.6146,0.2331
AMD,Q2,2013-06-30,2013-08-14,53.0071,0.5709,6.7592,178.6515,40.4935,5.6834,0.1513,0.1286,0.2356,0.6146,0.2331
AMD,Q3,2013-09-30,2013-11-14,55.904,0.4941,7.1286,185.7792,42.0856,6.6024,0.1535,0.1305,0.2356,0.6146,0.2331
AMD,Q4,2013-12-31,2014-03-31,54.3249,0.506,6.9272,192.7056,43.7647,5.9959,0.1438,0.1222,0.2356,0.6146,0.2331
AMD,Q1,2014-03-31,2014-05-15,54.1991,0.5511,6.9112,199.6159,45.3963,6.1924,0.1385,0.1177,0.2356,0.6146,0.2331
AMD,Q2,2014-06-30,2014-08-14,53.311,0.5816,6.7979,206.4128,47.0242,6.4309,0.1317,0.112,0.2356,0.6146,0.2331
AMD,Q3,2014-09-30,2014-11-14,54.276,0.6375,6.921,213.3328,48.6254,5.6952,0.1298,0.1103,0.2356,0.6146,0.2331
AMD,Q4,2014-12-31,2015-03-31,57.4845,0.591,7.3301,220.6619,50.2555,5.9526,0.1329,0.1129,0.2356,0.6146,0.2331
AMD,Q1,2015-03-31,2015-05-15,59.8853,0.7072,7.6362,228.297,51.9821,6.129,0.1338,0.1137,0.2356,0.6146,0.2331
AMD,Q2,2015-06-30,2015-08-14,61.929,0.6861,7.8968,236.1927,53.7807,6.5863,0.1337,0.1137,0.2356,0.6146,0.2331
AMD,Q3,2015-09-30,2015-11-14,63.0217,0.7824,8.0362,244.2276,55.6407,7.319,0.1316,0.1119,0.2356,0.6146,0.2331
AMD,Q4,2015-12-31,2016-03-30,62.1466,0.806,7.9246,252.1508,57.5335,6.825,0.1257,0.1069,0.2356,0.6146,0.2331
AMD,Q1,2016-03-31,2016-05-15,66.2256,0.7882,8.4447,260.5943,59.4001,7.3952,0.1296,0.1102,0.2356,0.6146,0.2331
AMD,Q2,2016-06-30,2016-08-14,67.8766,0.8578,8.6552,269.2481,61.3891,7.342,0.1286,0.1093,0.2356,0.6146,0.2331
AMD,Q3,2016-09-30,2016-11-14,72.7702,1.0931,9.2792,278.5256,63.4277,8.3795,0.1333,0.1133,0.2356,0.6146,0.2331
AMD,Q4,2016-12-31,2017-03-31,74.2701,1.1038,9.4705,287.9943,65.6132,8.5688,0.1315,0.1118,0.2356,0.6146,0.2331
AMD,Q1,2017-03-31,2017-05-15,80.2293,1.29,10.2304,298.2225,67.8438,9.7154,0.1372,0.1166,0.2356,0.6146,0.2331
AMD,Q2,2017-06-30,2017-08-14,78.5911,1.286,10.0215,308.2419,70.2533,8.0317,0.13,0.1105,0.2356,0.6146,0.2331
AMD,Q3,2017-09-30,2017-11-14,74.3391,1.5281,9.4793,317.7187,72.6136,8.1794,0.1193,0.1014,0.2356,0.6146,0.2331
AMD,Q4,2017-12-31,2018-03-31,72.6145,1.7837,9.2594,326.9752,74.8461,8.494,0.1133,0.0963,0.2356,0.6146,0.2331
AMD,Q1,2018-03-31,2018-05-15,75.5127,2.0236,9.629,336.6008,77.0267,8.6086,0.1144,0.0973,0.2356,0.6146,0.2331
AMD,Q2,2018-06-30,2018-08-14,80.4861,2.4093,10.2631,346.86,79.2942,9.4329,0.1184,0.1006,0.2356,0.6146,0.2331
AMD,Q3,2018-09-30,2018-11-14,84.5105,1.89,10.7763,357.6332,81.711,9.3215,0.1205,0.1024,0.2356,0.6146,0.2331
AMD,Q4,2018-12-31,2019-03-31,90.0804,1.3587,11.4866,369.1175,84.2489,10.277,0.1245,0.1058,0.2356,0.6146,0.2331
AMD,Q1,2019-03-31,2019-05-15,89.8658,1.1805,11.4592,380.5748,86.9543,10.4966,0.1204,0.1024,0.2356,0.6146,0.2331
AMD,Q2,2019-06-30,2019-08-14,98.5828,1.216,12.5707,393.1435,89.6533,9.8303,0.1279,0.1087,0.2356,0.6146,0.2331
AMD,Q3,2019-09-30,2019-11-14,103.1502,1.2396,13.1531,406.2946,92.6142,11.3395,0.1295,0.1101,0.2356,0.6146,0.2331
AMD,Q4,2019-12-31,2020-03-30,113.1991,1.2816,14.4345,420.727,95.7122,12.2462,0.1372,0.1166,0.2356,0.6146,0.2331
AMD,Q1,2020-03-31,2020-05-15,122.0903,1.508,15.5683,436.2928,99.1121,13.8106,0.1427,0.1213,0.2356,0.6146,0.2331
AMD,Q2,2020-06-30,2020-08-14,126.1016,1.6413,16.0798,452.3699,102.779,15.2581,0.1422,0.1209,0.2356,0.6146,0.2331
AMD,Q3,2020-09-30,2020-11-14,127.1304,1.4243,16.211,468.5785,106.5664,14.0437,0.1384,0.1176,0.2356,0.6146,0.2331
AMD,Q4,2020-12-31,2021-03-31,133.0917,1.4215,16.9711,485.5473,110.3847,14.6088,0.1398,0.1188,0.2356,0.6146,0.2331
AMD,Q1,2021-03-31,2021-05-15,143.6809,1.3455,18.3214,503.8664,114.3821,17.3404,0.1454,0.1236,0.2356,0.6146,0.2331
AMD,Q2,2021-06-30,2021-08-14,151.9402,1.216,19.3746,523.239,118.6976,16.8377,0.1481,0.1259,0.2356,0.6146,0.2331
AMD,Q3,2021-09-30,2021-11-14,151.7367,1.2868,19.3486,542.5855,123.2612,15.8798,0.1426,0.1212,0.2356,0.6146,0.2331
AMD,Q4,2021-12-31,2022-03-31,150.9752,0.9866,19.2515,561.8354,127.8188,16.1386,0.1371,0.1165,0.2356,0.6146,0.2331
AMD,Q1,2022-03-31,2022-05-15,155.6321,0.8913,19.8453,581.6793,132.3535,17.3632,0.1365,0.116,0.2356,0.6146,0.2331
AMD,Q2,2022-06-30,2022-08-14,154.4388,0.8763,19.6932,601.371,137.0282,17.5708,0.131,0.1113,0.2356,0.6146,0.2331
AMD,Q3,2022-09-30,2022-11-14,155.4459,0.8246,19.8216,621.1912,141.6671,15.9135,0.1276,0.1085,0.2356,0.6146,0.2331
AMD,Q4,2022-12-31,2023-03-31,149.0005,0.8009,18.9997,640.1896,146.3362,15.2087,0.1187,0.1009,0.2356,0.6146,0.2331
AMD,Q1,2023-03-31,2023-05-15,141.4374,0.8151,18.0353,658.2236,150.8117,15.7477,0.1096,0.0932,0.2356,0.6146,0.2331
AMD,Q2,2023-06-30,2023-08-14,140.2465,0.9496,17.8834,676.1055,155.06,13.9912,0.1058,0.0899,0.2356,0.6146,0.2331
AMD,Q3,2023-09-30,2023-11-14,147.4629,0.9116,18.8036,694.9076,159.2725,15.7581,0.1082,0.092,0.2356,0.6146,0.2331
AMD,Q4,2023-12-31,2024-03-30,152.965,0.9906,19.5052,714.4113,163.7018,16.0289,0.1092,0.0928,0.2356,0.6146,0.2331
AMD,Q1,2024-03-31,2024-05-15,162.3602,0.8429,20.7033,735.1131,168.2964,19.4723,0.1127,0.0958,0.2356,0.6146,0.2331
AMD,Q2,2024-06-30,2024-08-14,172.0186,0.7621,21.9348,757.0467,173.1732,19.9293,0.1159,0.0985,0.2356,0.6146,0.2331
AMD,Q3,2024-09-30,2024-11-14,177.6858,0.8337,22.6575,779.7029,178.3402,20.7793,0.1162,0.0988,0.2356,0.6146,0.2331
AMD,Q4,2024-12-31,2025-03-31,174.1939,0.8771,22.2122,801.9137,183.6773,20.0893,0.1108,0.0942,0.2356,0.6146,0.2331
AMD,Q1,2025-03-31,2025-05-15,161.3187,0.9335,20.5705,822.4826,188.9096,17.1478,0.1,0.085,0.2356,0.6146,0.2331
AMD,Q2,2025-06-30,2025-08-14,166.8994,0.9437,21.2821,843.7631,193.7551,19.5242,0.1009,0.0858,0.2356,0.6146,0.2331
AMD,Q3,2025-09-30,2025-11-14,172.1588,0.9093,21.9527,865.7143,198.7682,18.9407,0.1014,0.0862,0.2356,0.6146,0.2331
AMD,Q4,2025-12-31,2026-03-31,167.3595,0.8501,21.3408,887.0537,203.9394,18.3651,0.0962,0.0818,0.2356,0.6146,0.2331
AMD,Q1,2026-03-31,2026-05-15,176.4454,0.9032,22.4993,909.5516,208.9664,19.4707,0.0989,0.0841,0.2356,0.6146,0.2331
ORCL,Q3,2009-09-30,2009-11-14,19.9868,3.6053,2.9274,28.4426,9.5523,2.2218,0.4117,0.3499,0.3744,0.5733,0.3418
ORCL,Q4,2009-12-31,2010-03-31,20.6643,4.5187,3.0266,31.4692,10.6483,2.4917,0.3847,0.327,0.3744,0.5733,0.3418
ORCL,Q1,2010-03-31,2010-05-15,20.9167,3.3171,3.0636,34.5327,11.7813,2.4406,0.3549,0.3016,0.3744,0.5733,0.3418
ORCL,Q2,2010-06-30,2010-08-14,21.124,2.8152,3.094,37.6266,12.9282,2.6177,0.3289,0.2796,0.3744,0.5733,0.3418
ORCL,Q3,2010-09-30,2010-11-14,22.7645,3.0282,3.3342,40.9608,14.0865,3.0334,0.3256,0.2768,0.3744,0.5733,0.3418
ORCL,Q4,2010-12-31,2011-03-31,21.5027,2.6558,3.1494,44.1102,15.3348,2.3993,0.2856,0.2428,0.3744,0.5733,0.3418
ORCL,Q1,2011-03-31,2011-05-15,23.0027,3.4531,3.3691,47.4793,16.5138,3.0261,0.2838,0.2413,0.3744,0.5733,0.3418
ORCL,Q2,2011-06-30,2011-08-14,23.6233,4.0966,3.46,50.9392,17.7751,2.9925,0.2717,0.2309,0.3744,0.5733,0.3418
ORCL,Q3,2011-09-30,2011-11-14,24.7526,3.3943,3.6254,54.5646,19.0705,3.1737,0.2658,0.2259,0.3744,0.5733,0.3418
ORCL,Q4,2011-12-31,2012-03-30,25.1101,4.3198,3.6778,58.2423,20.4277,2.8493,0.2526,0.2147,0.3744,0.5733,0.3418
ORCL,Q1,2012-03-31,2012-05-15,25.796,4.3675,3.7783,62.0205,21.8046,3.3527,0.2437,0.2071,0.3744,0.5733,0.3418
ORCL,Q2,2012-06-30,2012-08-14,28.2027,3.3741,4.1308,66.1512,23.219,3.2771,0.2498,0.2123,0.3744,0.5733,0.3418
ORCL,Q3,2012-09-30,2012-11-14,28.9874,3.3018,4.2457,70.3968,24.7655,3.186,0.2412,0.2051,0.3744,0.5733,0.3418
ORCL,Q4,2012-12-31,2013-03-31,33.0571,3.4345,4.8418,75.2385,26.3549,4.2882,0.2574,0.2188,0.3744,0.5733,0.3418
ORCL,Q1,2013-03-31,2013-05-15,33.4124,3.467,4.8938,80.1323,28.1675,3.9206,0.2443,0.2076,0.3744,0.5733,0.3418
ORCL,Q2,2013-06-30,2013-08-14,32.8166,3.4997,4.8065,84.9387,29.9996,3.8062,0.2264,0.1924,0.3744,0.5733,0.3418
ORCL,Q3,2013-09-30,2013-11-14,35.5068,3.7719,5.2006,90.1392,31.7991,4.4314,0.2308,0.1962,0.3744,0.5733,0.3418
ORCL,Q4,2013-12-31,2014-03-31,35.9704,4.3742,5.2685,95.4076,33.746,4.4324,0.2209,0.1877,0.3744,0.5733,0.3418
ORCL,Q1,2014-03-31,2014-05-15,38.3085,5.8322,5.6109,101.0184,35.7184,4.6234,0.2222,0.1888,0.3744,0.5733,0.3418
ORCL,Q2,2014-06-30,2014-08-14,36.7348,6.5103,5.3804,106.3987,37.8189,4.8744,0.2023,0.1719,0.3744,0.5733,0.3418
ORCL,Q3,2014-09-30,2014-11-14,40.4435,8.6631,5.9236,112.3222,39.8332,4.76,0.211,0.1793,0.3744,0.5733,0.3418
ORCL,Q4,2014-12-31,2015-03-31,42.5978,9.8881,6.2392,118.5612,42.0508,5.5168,0.2105,0.1789,0.3744,0.5733,0.3418
ORCL,Q1,2015-03-31,2015-05-15,42.6177,13.9725,6.2421,124.803,44.3865,5.0971,0.2001,0.1701,0.3744,0.5733,0.3418
ORCL,Q2,2015-06-30,2015-08-14,44.0754,19.3012,6.4556,131.2582,46.7233,5.8842,0.1967,0.1672,0.3744,0.5733,0.3418
ORCL,Q3,2015-09-30,2015-11-14,45.0228,15.3222,6.5943,137.8523,49.14,5.7021,0.1913,0.1626,0.3744,0.5733,0.3418
ORCL,Q4,2015-12-31,2016-03-30,47.3517,13.2395,6.9354,144.7875,51.6087,5.8262,0.1916,0.1629,0.3744,0.5733,0.3418
ORCL,Q1,2016-03-31,2016-05-15,47.1036,12.1947,6.8991,151.6864,54.205,5.2774,0.1819,0.1546,0.3744,0.5733,0.3418
ORCL,Q2,2016-06-30,2016-08-14,50.9957,14.6138,7.4692,159.1553,56.7878,6.1855,0.1877,0.1596,0.3744,0.5733,0.3418
ORCL,Q3,2016-09-30,2016-11-14,53.742,18.1351,7.8714,167.0264,59.584,6.6604,0.1885,0.1602,0.3744,0.5733,0.3418
ORCL,Q4,2016-12-31,2017-03-31,54.532,16.1967,7.9871,175.0132,62.5308,7.3056,0.1825,0.1552,0.3744,0.5733,0.3418
ORCL,Q1,2017-03-31,2017-05-15,54.641,15.8571,8.0031,183.016,65.5209,7.0192,0.1749,0.1487,0.3744,0.5733,0.3418
ORCL,Q2,2017-06-30,2017-08-14,54.3637,13.9031,7.9625,190.9782,68.5169,7.0711,0.1668,0.1418,0.3744,0.5733,0.3418
ORCL,Q3,2017-09-30,2017-11-14,55.6891,15.0693,8.1566,199.1346,71.4978,7.1273,0.1638,0.1393,0.3744,0.5733,0.3418
ORCL,Q4,2017-12-31,2018-03-31,55.2419,14.6641,8.0911,207.2254,74.5513,7.1996,0.1562,0.1328,0.3744,0.5733,0.3418
ORCL,Q1,2018-03-31,2018-05-15,58.7595,9.9931,8.6063,215.8315,77.5803,6.9612,0.1595,0.1356,0.3744,0.5733,0.3418
ORCL,Q2,2018-06-30,2018-08-14,61.308,11.0753,8.9796,224.8109,80.8023,7.7102,0.1598,0.1358,0.3744,0.5733,0.3418
ORCL,Q3,2018-09-30,2018-11-14,67.6663,9.5706,9.9108,234.7216,84.1639,8.3473,0.1689,0.1436,0.3744,0.5733,0.3418
ORCL,Q4,2018-12-31,2019-03-31,65.6173,7.963,9.6107,244.3322,87.8743,7.5802,0.1573,0.1337,0.3744,0.5733,0.3418
ORCL,Q1,2019-03-31,2019-05-15,67.4795,10.3914,9.8835,254.2155,91.4722,8.163,0.1555,0.1322,0.3744,0.5733,0.3418
ORCL,Q2,2019-06-30,2019-08-14,65.7977,10.595,9.6372,263.8525,95.1723,8.657,0.1461,0.1242,0.3744,0.5733,0.3418
ORCL,Q3,2019-09-30,2019-11-14,65.7339,11.5724,9.6278,273.4801,98.7802,8.3876,0.1408,0.1197,0.3744,0.5733,0.3418
ORCL,Q4,2019-12-31,2020-03-30,66.9624,14.3702,9.8078,283.2876,102.3845,7.8656,0.1385,0.1177,0.3744,0.5733,0.3418
ORCL,Q1,2020-03-31,2020-05-15,69.6236,13.5519,10.1975,293.4849,106.0562,8.6458,0.139,0.1181,0.3744,0.5733,0.3418
ORCL,Q2,2020-06-30,2020-08-14,72.1678,14.0497,10.5702,304.0548,109.8739,8.0025,0.1391,0.1182,0.3744,0.5733,0.3418
ORCL,Q3,2020-09-30,2020-11-14,74.1323,15.3494,10.8579,314.9124,113.831,8.451,0.1379,0.1172,0.3744,0.5733,0.3418
ORCL,Q4,2020-12-31,2021-03-31,75.526,19.5982,11.062,325.9741,117.8958,8.4648,0.1357,0.1154,0.3744,0.5733,0.3418
ORCL,Q1,2021-03-31,2021-05-15,75.8999,13.8049,11.1168,337.0907,122.0371,8.7471,0.1319,0.1121,0.3744,0.5733,0.3418
ORCL,Q2,2021-06-30,2021-08-14,78.8876,15.4585,11.5544,348.6448,126.1989,9.083,0.1326,0.1127,0.3744,0.5733,0.3418
ORCL,Q3,2021-09-30,2021-11-14,72.3896,11.1699,10.6027,359.2473,130.5245,9.2695,0.1181,0.1003,0.3744,0.5733,0.3418
ORCL,Q4,2021-12-31,2022-03-31,69.1379,12.9318,10.1264,369.3735,134.4938,8.4813,0.1097,0.0932,0.3744,0.5733,0.3418
ORCL,Q1,2022-03-31,2022-05-15,75.3329,11.9449,11.0338,380.407,138.2848,8.9786,0.116,0.0986,0.3744,0.5733,0.3418
ORCL,Q2,2022-06-30,2022-08-14,78.1586,12.9368,11.4476,391.8544,142.4155,10.4749,0.1169,0.0993,0.3744,0.5733,0.3418
ORCL,Q3,2022-09-30,2022-11-14,82.2717,10.3896,12.0501,403.9043,146.7011,9.4829,0.1193,0.1014,0.3744,0.5733,0.3418
ORCL,Q4,2022-12-31,2023-03-31,79.8374,11.9712,11.6935,415.5976,151.2123,10.3141,0.1125,0.0957,0.3744,0.5733,0.3418
ORCL,Q1,2023-03-31,2023-05-15,79.2595,12.6061,11.6089,427.2062,155.59,9.858,0.1087,0.0924,0.3744,0.5733,0.3418
ORCL,Q2,2023-06-30,2023-08-14,81.633,15.4413,11.9565,439.1625,159.936,10.2013,0.1089,0.0926,0.3744,0.5733,0.3418
ORCL,Q3,2023-09-30,2023-11-14,79.5302,11.6484,11.6485,450.8108,164.4121,8.9174,0.1034,0.0879,0.3744,0.5733,0.3418
ORCL,Q4,2023-12-31,2024-03-30,79.0724,12.3271,11.5815,462.392,168.773,9.1198,0.1002,0.0852,0.3744,0.5733,0.3418
ORCL,Q1,2024-03-31,2024-05-15,82.3173,13.5698,12.0567,474.4485,173.1087,9.2541,0.1016,0.0864,0.3744,0.5733,0.3418
ORCL,Q2,2024-06-30,2024-08-14,84.903,11.1335,12.4355,486.8838,177.6224,9.7341,0.1022,0.0868,0.3744,0.5733,0.3418
ORCL,Q3,2024-09-30,2024-11-14,84.1081,7.4299,12.319,499.2027,182.2779,9.7076,0.0987,0.0839,0.3744,0.5733,0.3418
ORCL,Q4,2024-12-31,2025-03-31,92.2106,9.3998,13.5058,512.7083,186.8898,10.2284,0.1054,0.0896,0.3744,0.5733,0.3418
ORCL,Q1,2025-03-31,2025-05-15,96.5634,8.0093,14.1433,526.8514,191.946,12.1222,0.1074,0.0913,0.3744,0.5733,0.3418
ORCL,Q2,2025-06-30,2025-08-14,102.7433,10.0272,15.0485,541.8997,197.2408,13.2434,0.1111,0.0944,0.3744,0.5733,0.3418
ORCL,Q3,2025-09-30,2025-11-14,105.9483,9.7092,15.5179,557.4174,202.8746,13.2926,0.1114,0.0947,0.3744,0.5733,0.3418
ORCL,Q4,2025-12-31,2026-03-31,102.0438,13.6509,14.946,572.3632,208.684,13.0706,0.1045,0.0888,0.3744,0.5733,0.3418
ORCL,Q1,2026-03-31,2026-05-15,112.7072,9.1106,16.5078,588.8709,214.2794,14.5606,0.1121,0.0953,0.3744,0.5733,0.3418
CSCO,Q3,2009-09-30,2009-11-14,39.6368,5.0214,7.251,94.5476,54.6897,7.1766,0.3068,0.2607,0.6265,0.5167,0.2456
CSCO,Q4,2009-12-31,2010-03-31,40.0187,3.3363,7.3208,101.8682,59.2321,7.9841,0.2875,0.2443,0.6265,0.5167,0.2456
CSCO,Q1,2010-03-31,2010-05-15,43.6682,3.9053,7.9884,109.8565,63.8183,9.026,0.2909,0.2472,0.6265,0.5167,0.2456
CSCO,Q2,2010-06-30,2010-08-14,43.6609,4.2226,7.9871,117.8434,68.8228,9.4516,0.2711,0.2304,0.6265,0.5167,0.2456
CSCO,Q3,2010-09-30,2010-11-14,47.0614,3.3467,8.6092,126.4524,73.8264,9.2083,0.2723,0.2315,0.6265,0.5167,0.2456
CSCO,Q4,2010-12-31,2011-03-31,46.5249,2.6614,8.511,134.9633,79.2198,8.7158,0.2522,0.2144,0.6265,0.5167,0.2456
CSCO,Q1,2011-03-31,2011-05-15,46.3661,2.5864,8.482,143.4451,84.5517,9.7844,0.2365,0.201,0.6265,0.5167,0.2456
CSCO,Q2,2011-06-30,2011-08-14,44.9025,3.1504,8.2142,151.6592,89.8654,8.3081,0.2166,0.1842,0.6265,0.5167,0.2456
CSCO,Q3,2011-09-30,2011-11-14,48.1196,2.8827,8.8028,160.4618,95.0114,9.3915,0.2194,0.1865,0.6265,0.5167,0.2456
CSCO,Q4,2011-12-31,2012-03-30,49.251,2.3158,9.0097,169.4714,100.526,9.6927,0.2127,0.1808,0.6265,0.5167,0.2456
CSCO,Q1,2012-03-31,2012-05-15,52.2393,2.514,9.5564,179.0277,106.1704,10.7623,0.2135,0.1815,0.6265,0.5167,0.2456
CSCO,Q2,2012-06-30,2012-08-14,53.6568,2.2602,9.8157,188.8433,112.1572,11.1611,0.2079,0.1767,0.6265,0.5167,0.2456
CSCO,Q3,2012-09-30,2012-11-14,52.1988,2.0716,9.549,198.3922,118.3064,10.0369,0.1925,0.1636,0.6265,0.5167,0.2456
CSCO,Q4,2012-12-31,2013-03-31,56.1694,2.7257,10.2753,208.6674,124.2886,12.1265,0.197,0.1674,0.6265,0.5167,0.2456
CSCO,Q1,2013-03-31,2013-05-15,61.7593,2.7164,11.2979,219.9652,130.7258,12.5862,0.2054,0.1746,0.6265,0.5167,0.2456
CSCO,Q2,2013-06-30,2013-08-14,67.3783,4.0547,12.3258,232.2908,137.8037,14.0928,0.2122,0.1804,0.6265,0.5167,0.2456
CSCO,Q3,2013-09-30,2013-11-14,70.6813,4.4744,12.9301,245.2207,145.5254,13.8361,0.2109,0.1793,0.6265,0.5167,0.2456
CSCO,Q4,2013-12-31,2014-03-31,76.8477,3.946,14.0581,259.2786,153.6257,15.8045,0.2169,0.1843,0.6265,0.5167,0.2456
CSCO,Q1,2014-03-31,2014-05-15,78.4928,3.7896,14.3591,273.6375,162.4327,14.2614,0.2099,0.1784,0.6265,0.5167,0.2456
CSCO,Q2,2014-06-30,2014-08-14,86.2319,3.7309,15.7748,289.4121,171.4283,18.7543,0.218,0.1853,0.6265,0.5167,0.2456
CSCO,Q3,2014-09-30,2014-11-14,84.2692,3.3297,15.4158,304.8278,181.3108,18.3883,0.2023,0.1719,0.6265,0.5167,0.2456
CSCO,Q4,2014-12-31,2015-03-31,86.0113,3.5709,15.7345,320.5621,190.9683,17.6733,0.1963,0.1669,0.6265,0.5167,0.2456
CSCO,Q1,2015-03-31,2015-05-15,87.8651,3.078,16.0736,336.6355,200.8255,18.6442,0.191,0.1623,0.6265,0.5167,0.2456
CSCO,Q2,2015-06-30,2015-08-14,85.7898,3.3176,15.6939,352.3293,210.8952,16.7015,0.1782,0.1514,0.6265,0.5167,0.2456
CSCO,Q3,2015-09-30,2015-11-14,87.2534,3.754,15.9617,368.2908,220.7271,18.4979,0.1734,0.1474,0.6265,0.5167,0.2456
CSCO,Q4,2015-12-31,2016-03-30,88.0031,3.918,16.0988,384.3894,230.7266,17.5581,0.1675,0.1424,0.6265,0.5167,0.2456
